home_team,away_team,home_norm_points,away_norm_points,neutral,knockout_home_win_prob,knockout_away_win_prob,home_win_prob,away_win_prob,tie_prob
Spain,Poland,88.30592768493212,70.7415206774497,1,0.8344834429358741,0.16551655706412596,0.7159773388701516,0.14201133056492424,0.14201133056492424
Spain,Serbia,88.30592768493212,69.19216810789015,1,0.8532650483644652,0.14673495163553477,0.7440821849438642,0.12795890752806788,0.12795890752806788
Spain,Czechia,88.30592768493212,68.05143599623639,1,0.8659376159977074,0.13406238400229267,0.7635714121313777,0.11821429393431114,0.11821429393431114
Spain,Scotland,88.30592768493212,67.692100900578,1,0.8697334002665421,0.13026659973345792,0.769494029525109,0.11525298523744547,0.11525298523744547
Spain,Turkey,88.30592768493212,67.55589408127605,1,0.8711481458170223,0.12885185418297762,0.7717116666717335,0.11414416666413324,0.11414416666413324
Spain,Romania,88.30592768493212,65.06743133652942,1,0.8947630641971971,0.10523693580280298,0.8095667410420686,0.09521662947896578,0.09521662947896578
Spain,Slovakia,88.30592768493212,64.47421479456965,1,0.899797975522709,0.10020202447729097,0.8178479547428623,0.09107602262856881,0.09107602262856881
Spain,Slovenia,88.30592768493212,61.453470137550966,1,0.9222417501567647,0.0777582498432354,0.8557037260358793,0.07214813698206038,0.07214813698206039
Spain,Albania,88.30592768493212,56.7274519467718,1,0.9482642953078487,0.0517357046921512,0.9016184304453284,0.04919078477733579,0.04919078477733578
Spain,Georgia,88.30592768493212,53.0229849007572,1,0.9626615807052546,0.03733841929474529,0.928011112670192,0.035994443664904015,0.03599444366490401
Italy,Croatia,88.04605941126394,87.7297369953851,1,0.507283077637724,0.492716922362276,0.339838766505662,0.33008061674716893,0.33008061674716893
Italy,Germany,88.04605941126394,80.84233164568306,0,0.40126295074748114,0.5987370492525188,0.2863580675799884,0.4272838648400232,0.2863580675799884
Italy,Switzerland,88.04605941126394,78.3511806084502,1,0.7094947268767083,0.29050527312329166,0.5497805717287643,0.2251097141356179,0.2251097141356179
Italy,Denmark,88.04605941126394,77.12442313723733,1,0.7322209034372273,0.2677790965627727,0.577561899720889,0.21121905013955555,0.21121905013955555
Italy,Ukraine,88.04605941126394,74.09023701778753,1,0.7833639666106053,0.2166360333893948,0.6438770060329808,0.1780614969835096,0.1780614969835096
Italy,Austria,88.04605941126394,72.83570052421703,1,0.8023307619496154,0.19766923805038458,0.6699101358365708,0.16504493208171458,0.16504493208171456
Italy,Hungary,88.04605941126394,70.80514359962365,1,0.8303270684234162,0.16967293157658386,0.709879698852423,0.1450601505737885,0.1450601505737885
Italy,Poland,88.04605941126394,70.7415206774497,1,0.8311510357091806,0.16884896429081936,0.7110850598336017,0.14445747008319917,0.14445747008319917
Italy,Serbia,88.04605941126394,69.19216810789015,1,0.8502429174774818,0.1497570825225182,0.739497873422171,0.13025106328891448,0.13025106328891448
Italy,Czechia,88.04605941126394,68.05143599623639,1,0.8631346221224414,0.1368653778775586,0.7592232457055278,0.12038837714723609,0.12038837714723609
Italy,Scotland,88.04605941126394,67.692100900578,1,0.866997579539605,0.13300242046039507,0.7652212951030598,0.11738935244847014,0.11738935244847014
Italy,Turkey,88.04605941126394,67.55589408127605,1,0.868437542686636,0.13156245731336408,0.7674676170757221,0.11626619146213901,0.11626619146213901
Italy,Romania,88.04605941126394,65.06743133652942,1,0.8924879289517461,0.1075120710482539,0.8058493918779696,0.09707530406101518,0.09707530406101518
Italy,Slovakia,88.04605941126394,64.47421479456965,1,0.8976192359565681,0.10238076404343183,0.8142551695697073,0.0928724152151463,0.0928724152151463
Italy,Slovenia,88.04605941126394,61.453470137550966,1,0.9205079035529589,0.07949209644704122,0.8527231524738802,0.07363842376305997,0.07363842376305997
Italy,Albania,88.04605941126394,56.7274519467718,1,0.9470773997200879,0.052922600279912205,0.8994748516826535,0.050262574158673294,0.050262574158673294
Italy,Georgia,88.04605941126394,53.0229849007572,1,0.9617916721260527,0.038208327873947394,0.9263956436331219,0.03680217818343912,0.03680217818343912
Croatia,Germany,87.7297369953851,80.84233164568306,0,0.39428395878826034,0.6057160412117396,0.28278598222626283,0.43442803554747433,0.28278598222626283
Croatia,Switzerland,87.7297369953851,78.3511806084502,1,0.7034533382769117,0.29654666172308836,0.5425592144458837,0.2287203927770582,0.2287203927770582
Croatia,Denmark,87.7297369953851,77.12442313723733,1,0.7264699246147329,0.273530075385267,0.5704379807402365,0.21478100962988173,0.21478100962988173
Croatia,Ukraine,87.7297369953851,74.09023701778753,1,0.7783789200624713,0.22162107993752866,0.6371688675364673,0.18141556623176636,0.18141556623176636
Croatia,Austria,87.7297369953851,72.83570052421703,1,0.7976694357428094,0.20233056425719068,0.6634360461722237,0.16828197691388816,0.16828197691388816
Croatia,Hungary,87.7297369953851,70.80514359962365,1,0.8261829111560969,0.1738170888439031,0.7038429743511466,0.1480785128244267,0.1480785128244267
Croatia,Poland,87.7297369953851,70.7415206774497,1,0.8270228108354002,0.17297718916459984,0.7050629956618422,0.14746850216907886,0.14746850216907886
Croatia,Serbia,87.7297369953851,69.19216810789015,1,0.8464952645774476,0.15350473542255239,0.7338463714822627,0.1330768142588686,0.1330768142588686
Croatia,Czechia,87.7297369953851,68.05143599623639,1,0.8596563310377924,0.14034366896220765,0.7538572400898578,0.12307137995507107,0.12307137995507107
